السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,2,الربع الثاني ,مكة المكرمة,الطائف,شهار,أرض,سكني,2,200000,1109.42,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,السبيل,أخرى,أخرى,1,195729,44.63,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,أبحر الشمالية,دوبلكس,سكني,4,12950000,2298.84,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,الهجلة الجديد,شقة,سكني,2,939000,290.04,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,الشرائع,أرض,سكني,1,1240000,520,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الهنداوية,أرض,سكني,4,21504620.7,13735.14,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,السيل الكبير,أرض,زراعي,1,30000,7759.78,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,العكيشية,فيلا,سكني,1,1800000,499.97,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,الرصيفة,شقة,سكني,2,1700000,529.44,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الجوهرة,أرض,سكني,1,2000000,1200,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الروابي,أخرى,أخرى,1,371409,164.89,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الرحاب,أخرى,أخرى,1,500000,1980.54,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الزهراء,أرض,تجاري,1,12050000,962,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,البغدادية الغربية,أرض,سكني,1,1000000,472.5,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,أوالة,أرض,سكني,1,260000,376.49,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الزهراء,فيلا,سكني,5,43559000,3354.1,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,المرجان,فيلا,سكني,1,1580000,262.15,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,البوادي,أرض,سكني,5,8850000,2335.9,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,الراشدية,فيلا,سكني,2,2000000,820.29,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,أخرى,دور,سكني,4,3638889,1311.78,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,ميسان,أخرى,أرض,سكني,1,30000,844.72,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,الروضة,أرض,سكني,1,8500000,503.82,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,مشرفة,فيلا,سكني,2,4985660,900,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,السناح,أرض,سكني,1,770000,669.53,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,النخيل,أرض,تجاري,1,4000000,1200,NULL,NULL,NULL
