السنة,الربع,الربع ,رقم الربع ,المنطقة,المدينة,الحي,نوع العقار,عدد الصكوك ,مجموع سعر العقار,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2024,2,الربع الثانى,20242,الرياض,الرياض,الهدا,فيلا,19,101946050,9292.19,10947.3055,12666.67,9696.97
2024,2,الربع الثانى,20242,الرياض,الرياض,الملك عبدالله,فيلا,2,2150000,484,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,الملك فيصل,فيلا,19,32948000,4916.7,6826.534425,8200,5635.39
2024,2,الربع الثانى,20242,الرياض,الرياض,الندوة,فيلا,2,2018200,528.68,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,النرجس,فيلا,339,1125576919,119912.63,9341.558502,12290,7000
2024,2,الربع الثانى,20242,الرياض,الرياض,سلطانة,فيلا,2,1331961,313.49,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,الملك فهد,فيلا,13,37012803,5512.33,7169.92306,10000,5208.333333
2024,2,الربع الثانى,20242,الرياض,الرياض,النسيم الغربي,فيلا,19,20411614,4474.51,4301.458223,4841.28,3596.15
2024,2,الربع الثانى,20242,الرياض,الرياض,طيبة,فيلا,27,31138503.83,14476.63,2062.806632,3281.66,1650
2024,2,الربع الثانى,20242,الرياض,الرياض,النزهة,فيلا,10,51373000,6349.5,7849.051927,8600,7054.963084
2024,2,الربع الثانى,20242,الرياض,الرياض,النظيم,فيلا,11,17213148,3984.44,4023.720338,4392,3848.7
2024,2,الربع الثانى,20242,الرياض,الرياض,النفل,فيلا,10,35221925,3579.206,9941.215311,12307.69,7000
2024,2,الربع الثانى,20242,الرياض,الرياض,ظهرة البديعة,فيلا,12,11238022.62,4327.58,2899.009851,5148.87,1677.419355
2024,2,الربع الثانى,20242,الرياض,الرياض,جرير,فيلا,1,1000000,485,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,نمار,فيلا,55,62408048,22965.02,2691.167034,3343.75,2356.62
2024,2,الربع الثانى,20242,الرياض,الرياض,عرقة,فيلا,29,211357292.3,23083.39,8023.929852,10769.23,7000
2024,2,الربع الثانى,20242,الرياض,الرياض,الورود,فيلا,15,38860530,4179.42,9570.584438,12000,7866.94
2024,2,الربع الثانى,20242,الرياض,الرياض,الياسمين,فيلا,62,261933583.1,22914.69,10366.37023,12790.12346,7785.714286
2024,2,الربع الثانى,20242,الرياض,الرياض,اليرموك,فيلا,45,96728458,15250.99,6738.569643,8200,5184.52
2024,2,الربع الثانى,20242,الرياض,الرياض,حطين,فيلا,23,292446762,20640.78,12695.98454,14074.07407,11000
2024,2,الربع الثانى,20242,الرياض,الرياض,مغرزات,فيلا,2,10100000,1577.68,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,ديراب,فيلا,3,1687461,536.16,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,لبن,فيلا,36,59219616.82,11176.09,4888.80476,5763.46,4087.14
2024,2,الربع الثانى,20242,الرياض,الرياض,بدر,فيلا,419,329895905.2,103110.76,3389.166617,3959.95,2777.73
2024,2,الربع الثانى,20242,الرياض,الرياض,شبرا,فيلا,3,2670000,823.59,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,عكاظ,فيلا,275,220946135.9,67643.73,3372.634876,3952.33,2895.32
2024,2,الربع الثانى,20242,الرياض,الرياض,عليشة,فيلا,3,4950000,3611.61,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,عريض,فيلا,82,40442055,31323.96,1149.313839,1238.55,1107.93
2024,2,الربع الثانى,20242,الرياض,الرياض,طويق,فيلا,296,321430920,87360.025,3933.800878,4816.04,3102.66
2024,2,الربع الثانى,20242,الرياض,الرياض,ظهرة لبن,فيلا,54,109789095.4,30327.655,3605.405382,4625,2944.64
2024,2,الربع الثانى,20242,الرياض,الرياض,ضاحية نمار,فيلا,69,71792407,35566.34,1791.807604,3360,1400
2024,2,الربع الثانى,20242,الرياض,الرياض,غرناطة,فيلا,3,8650000,1180,NULL,NULL,NULL
