year,quarter,region_ar,city_ar,Category,total_deals,average
2023,2,المنطقة الشرقية,العيون,دور - سكني,16,18312.5
2023,2,المنطقة الشرقية,القطيف,دور - سكني,66,18428.68852
2023,2,المنطقة الشرقية,القيصومة,دور - سكني,34,15346.15385
2023,2,المنطقة الشرقية,النعيرية,دور - سكني,23,17315.78947
2023,2,المنطقة الشرقية,بقيق,دور - سكني,40,24645.16129
2023,2,المنطقة الشرقية,حفر الباطن,دور - سكني,387,14265.21333
2023,2,المنطقة الشرقية,رأس تنورة,دور - سكني,40,22763.33333
2023,2,المنطقة الشرقية,قرية العليا - الرفيعه,دور - سكني,1,6000
2023,2,المنطقة الشرقية,الاحساء,شقة - سكني,11056,11819.857
2023,2,المنطقة الشرقية,الجبيل,شقة - سكني,5291,18571.56077
2023,2,المنطقة الشرقية,الخبر,شقة - سكني,14436,19451.76255
2023,2,المنطقة الشرقية,الخفجي,شقة - سكني,1434,12676.56075
2023,2,المنطقة الشرقية,الدمام,شقة - سكني,26816,16674.25572
2023,2,المنطقة الشرقية,الذيبية,شقة - سكني,420,12057.56272
2023,2,المنطقة الشرقية,السعيرة,شقة - سكني,9,8700
2023,2,المنطقة الشرقية,العيون,شقة - سكني,380,10449.70297
2023,2,المنطقة الشرقية,القطيف,شقة - سكني,3197,15255.42947
2023,2,المنطقة الشرقية,القيصومة,شقة - سكني,279,8868.055555
2023,2,المنطقة الشرقية,النعيرية,شقة - سكني,957,14617.90017
2023,2,المنطقة الشرقية,بقيق,شقة - سكني,437,15153.4375
2023,2,المنطقة الشرقية,حفر الباطن,شقة - سكني,6506,9322.354196
2023,2,المنطقة الشرقية,رأس تنورة,شقة - سكني,811,14316.2576
2023,2,المنطقة الشرقية,ساموده,شقة - سكني,1,12000
2023,2,المنطقة الشرقية,قرية العليا,شقة - سكني,84,9187.111111
2023,2,المنطقة الشرقية,قرية العليا - الرفيعه,شقة - سكني,53,7415.625
2023,2,المنطقة الشرقية,مليجة,شقة - سكني,2,12000
2023,2,المنطقة الشرقية,يبرين,شقة - سكني,4,6000
2023,2,المنطقة الشرقية,الاحساء,فيلا - سكني,143,25347.10744
2023,2,المنطقة الشرقية,الجبيل,فيلا - سكني,72,56753.90625
2023,2,المنطقة الشرقية,الخبر,فيلا - سكني,887,77620.38412
2023,2,المنطقة الشرقية,الخفجي,فيلا - سكني,20,31941.17647
2023,2,المنطقة الشرقية,الدمام,فيلا - سكني,527,52961.18224
2023,2,المنطقة الشرقية,الذيبية,فيلا - سكني,5,18720
2023,2,المنطقة الشرقية,العيون,فيلا - سكني,2,23300
2023,2,المنطقة الشرقية,القطيف,فيلا - سكني,31,28065.38462
2023,2,المنطقة الشرقية,القيصومة,فيلا - سكني,1,14400
2023,2,المنطقة الشرقية,النعيرية,فيلا - سكني,4,27333.33333
2023,2,المنطقة الشرقية,بقيق,فيلا - سكني,3,44250
2023,2,المنطقة الشرقية,حفر الباطن,فيلا - سكني,39,21803.0303
2023,2,المنطقة الشرقية,رأس تنورة,فيلا - سكني,1,36000
2023,2,المنطقة الشرقية,قرية العليا,فيلا - سكني,1,9600
2023,2,المنطقة الشرقية,الاحساء,محل - تجاري,2635,412.24312
2023,2,المنطقة الشرقية,الجبيل,محل - تجاري,680,460.799933
2023,2,المنطقة الشرقية,الخبر,محل - تجاري,1778,678.093998
2023,2,المنطقة الشرقية,الخفجي,محل - تجاري,246,365.113848
2023,2,المنطقة الشرقية,الدمام,محل - تجاري,3848,749.515726
2023,2,المنطقة الشرقية,الذيبية,محل - تجاري,53,299.882243
2023,2,المنطقة الشرقية,السعيرة,محل - تجاري,1,18
2023,2,المنطقة الشرقية,العيون,محل - تجاري,71,360.456199
2023,2,المنطقة الشرقية,القطيف,محل - تجاري,879,446.2663
2023,2,المنطقة الشرقية,القيصومة,محل - تجاري,60,268.559605
2023,2,المنطقة الشرقية,النعيرية,محل - تجاري,114,378.76323
2023,2,المنطقة الشرقية,بقيق,محل - تجاري,82,399.481338
2023,2,المنطقة الشرقية,حفر الباطن,محل - تجاري,991,430.473894
2023,2,المنطقة الشرقية,رأس تنورة,محل - تجاري,84,327.61521
2023,2,المنطقة الشرقية,قرية العليا,محل - تجاري,15,421.050264
2023,2,المنطقة الشرقية,قرية العليا - الرفيعه,محل - تجاري,1,145.83333
2023,2,المنطقة الشرقية,مليجة,محل - تجاري,2,263.736265
2023,2,المنطقة الشرقية,الاحساء,معرض تجاري - تجاري,178,1182.112959
2023,2,المنطقة الشرقية,الجبيل,معرض تجاري - تجاري,41,577.615418
2023,2,المنطقة الشرقية,الخبر,معرض تجاري - تجاري,517,902.432047
2023,2,المنطقة الشرقية,الخفجي,معرض تجاري - تجاري,16,488.012083
2023,2,المنطقة الشرقية,الدمام,معرض تجاري - تجاري,561,774.148795
2023,2,المنطقة الشرقية,الذيبية,معرض تجاري - تجاري,1,123.6
2023,2,المنطقة الشرقية,العيون,معرض تجاري - تجاري,2,383.333335
2023,2,المنطقة الشرقية,القطيف,معرض تجاري - تجاري,48,532.546151
2023,2,المنطقة الشرقية,القيصومة,معرض تجاري - تجاري,1,97.01493
2023,2,المنطقة الشرقية,النعيرية,معرض تجاري - تجاري,1,126.98413
2023,2,المنطقة الشرقية,حفر الباطن,معرض تجاري - تجاري,46,357.189725
2023,2,المنطقة الشرقية,رأس تنورة,معرض تجاري - تجاري,5,560.306532
2023,2,المنطقة الشرقية,قرية العليا,معرض تجاري - تجاري,1,175
2023,2,المنطقة الشرقية,الاحساء,مكتب - تجاري,146,246.791561
2023,2,المنطقة الشرقية,الجبيل,مكتب - تجاري,104,371.443634
2023,2,المنطقة الشرقية,الخبر,مكتب - تجاري,701,429.473712
2023,2,المنطقة الشرقية,الخفجي,مكتب - تجاري,5,364
2023,2,المنطقة الشرقية,الدمام,مكتب - تجاري,904,347.23375
2023,2,المنطقة الشرقية,القطيف,مكتب - تجاري,100,260.463068
2023,2,المنطقة الشرقية,النعيرية,مكتب - تجاري,1,291.66667
2023,2,المنطقة الشرقية,حفر الباطن,مكتب - تجاري,9,381.074035
2023,2,المنطقة الشرقية,رأس تنورة,مكتب - تجاري,4,281.25
2023,3,المنطقة الشرقية,الاحساء,استديو - سكني,1007,9238.494186
2023,3,المنطقة الشرقية,الجبيل,استديو - سكني,685,13626.48585
2023,3,المنطقة الشرقية,الخبر,استديو - سكني,1467,14099.29104
2023,3,المنطقة الشرقية,الخفجي,استديو - سكني,159,13835.06849
2023,3,المنطقة الشرقية,الدمام,استديو - سكني,3412,12020.79251
2023,3,المنطقة الشرقية,العيون,استديو - سكني,16,10888.88889
2023,3,المنطقة الشرقية,القطيف,استديو - سكني,159,9102.325581
2023,3,المنطقة الشرقية,القيصومة,استديو - سكني,16,8142.857142
2023,3,المنطقة الشرقية,النعيرية,استديو - سكني,69,15881.35593
2023,3,المنطقة الشرقية,بقيق,استديو - سكني,14,11215.38462
2023,3,المنطقة الشرقية,حفر الباطن,استديو - سكني,959,9238.143603
2023,3,المنطقة الشرقية,رأس تنورة,استديو - سكني,58,10792.98246
2023,3,المنطقة الشرقية,قرية العليا - الرفيعه,استديو - سكني,5,6000
2023,3,المنطقة الشرقية,الاحساء,دوبلاكس - سكني,42,25042.5
2023,3,المنطقة الشرقية,الجبيل,دوبلاكس - سكني,15,33066.66667
2023,3,المنطقة الشرقية,الخبر,دوبلاكس - سكني,133,47639.22764
2023,3,المنطقة الشرقية,الخفجي,دوبلاكس - سكني,5,22300
2023,3,المنطقة الشرقية,الدمام,دوبلاكس - سكني,284,43965.70817
2023,3,المنطقة الشرقية,العيون,دوبلاكس - سكني,2,20000
2023,3,المنطقة الشرقية,القطيف,دوبلاكس - سكني,27,24166.66667
2023,3,المنطقة الشرقية,حفر الباطن,دوبلاكس - سكني,7,12800
2023,3,المنطقة الشرقية,رأس تنورة,دوبلاكس - سكني,1,40000
2023,3,المنطقة الشرقية,الاحساء,دور - سكني,386,16618.62236
2023,3,المنطقة الشرقية,الجبيل,دور - سكني,32,38339.28571
2023,3,المنطقة الشرقية,الخبر,دور - سكني,230,27881.81865
2023,3,المنطقة الشرقية,الخفجي,دور - سكني,75,18666.66667
2023,3,المنطقة الشرقية,الدمام,دور - سكني,541,26606.30905
2023,3,المنطقة الشرقية,الذيبية,دور - سكني,14,13450
2023,3,المنطقة الشرقية,الصداوى,دور - سكني,1,12000
2023,3,المنطقة الشرقية,العيون,دور - سكني,17,16127.27273
2023,3,المنطقة الشرقية,القطيف,دور - سكني,99,21720.43011
2023,3,المنطقة الشرقية,القيصومة,دور - سكني,32,12990.47619
2023,3,المنطقة الشرقية,النعيرية,دور - سكني,40,22092.85714
2023,3,المنطقة الشرقية,بقيق,دور - سكني,51,27241.65
2023,3,المنطقة الشرقية,حفر الباطن,دور - سكني,560,14530.16241
2023,3,المنطقة الشرقية,رأس تنورة,دور - سكني,63,20956.86275
2023,3,المنطقة الشرقية,ساموده,دور - سكني,2,9200
2023,3,المنطقة الشرقية,قرية العليا,دور - سكني,3,9600
2023,3,المنطقة الشرقية,قرية العليا - الرفيعه,دور - سكني,2,19000
2023,3,المنطقة الشرقية,يبرين,دور - سكني,1,8400
2023,3,المنطقة الشرقية,الاحساء,شقة - سكني,14928,11921.43802
2023,3,المنطقة الشرقية,البويبيات,شقة - سكني,1,6000
2023,3,المنطقة الشرقية,الجبيل,شقة - سكني,6324,18134.07157
2023,3,المنطقة الشرقية,الخبر,شقة - سكني,17040,20264.06086
2023,3,المنطقة الشرقية,الخفجي,شقة - سكني,1999,12412.58317
2023,3,المنطقة الشرقية,الدمام,شقة - سكني,31765,17073.07881
2023,3,المنطقة الشرقية,الذيبية,شقة - سكني,589,11903.01802
2023,3,المنطقة الشرقية,السعيرة,شقة - سكني,10,10100
2023,3,المنطقة الشرقية,الصداوى,شقة - سكني,3,6500
2023,3,المنطقة الشرقية,العيون,شقة - سكني,533,10764.49782
2023,3,المنطقة الشرقية,القطيف,شقة - سكني,4172,14901.71581
2023,3,المنطقة الشرقية,القيصومة,شقة - سكني,419,8298.206278
2023,3,المنطقة الشرقية,النعيرية,شقة - سكني,1307,14312.48845
2023,3,المنطقة الشرقية,بقيق,شقة - سكني,522,14680.41624
2023,3,المنطقة الشرقية,حفر الباطن,شقة - سكني,10034,9441.474299
2023,3,المنطقة الشرقية,خبيراء,شقة - سكني,1,12000
2023,3,المنطقة الشرقية,رأس تنورة,شقة - سكني,1135,14585.69424
2023,3,المنطقة الشرقية,قرية العليا,شقة - سكني,111,9378.260869
2023,3,المنطقة الشرقية,قرية العليا - الرفيعه,شقة - سكني,81,7248.333333
2023,3,المنطقة الشرقية,مليجة,شقة - سكني,33,7755.555555
2023,3,المنطقة الشرقية,مناخ,شقة - سكني,1,5000
2023,3,المنطقة الشرقية,يبرين,شقة - سكني,14,7200
2023,3,المنطقة الشرقية,الاحساء,فيلا - سكني,191,20932.5
2023,3,المنطقة الشرقية,الجبيل,فيلا - سكني,89,51559.09091
2023,3,المنطقة الشرقية,الخبر,فيلا - سكني,966,80773.13365
2023,3,المنطقة الشرقية,الخفجي,فيلا - سكني,33,27764.28571
2023,3,المنطقة الشرقية,الدمام,فيلا - سكني,683,52740.45
2023,3,المنطقة الشرقية,الذيبية,فيلا - سكني,6,20200
2023,3,المنطقة الشرقية,العيون,فيلا - سكني,5,13280
2023,3,المنطقة الشرقية,القطيف,فيلا - سكني,39,33145.45455
2023,3,المنطقة الشرقية,القيصومة,فيلا - سكني,2,24000
