السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,2,الثاني ,حائل,حائل,قفار,أرض,سكني,5,1388713,2989.02,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,النفل,أرض,سكني,3,1330000,1900,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,إشبيليا,أرض,سكني,2,1957656,1218.09,NULL,NULL,NULL
2025,2,الثاني ,حائل,الشملي,أخرى,أرض,زراعي,5,938000,296930.5,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,درة الودي,أرض,سكني,2,364000,1106.94,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,المطار,أرض,سكني,1,900000,400,NULL,NULL,NULL
2025,2,الثاني ,حائل,بقعاء,أخرى,أخرى,أخرى,1,74000,1070,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الزبارة,أرض,تجاري,1,2000000,3044.8,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,المدائن,أرض,تجاري,4,1044000,3284.15,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الوادي,شقة,سكني,1,542700,174.47,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الشفاء,أرض,سكني,4,2205000,2295.5,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,أخرى,دوبلكس,سكني,2,1645000,506.98,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,اللقيطة,أرض,تجاري,1,500000,640,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,اللقيطة,أرض,سكني,1,975972,640,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,إشبيليا,أرض,سكني,1,420000,369.68,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,السمراء,أرض,سكني,2,950000,860,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الياسمين,شقة,سكني,2,820345,507.42,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الياسمين,أرض,سكني,4,3845058,3200,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,لؤلؤة قفار,أرض,سكني,6,1396000,2343.02,319.9679386,380.95,295.24
2025,2,الثاني ,حائل,حائل,ضاحية الملك فهد,أرض,تجاري,1,200000,700,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,النفل,شقة,سكني,3,1748349,586.2,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,النقرة,شقة,سكني,3,1430141.75,539.49,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الرصف,أرض,سكني,8,5683500,4533,956.8193786,2106.4,580.5
2025,2,الثاني ,حائل,حائل,الودي,أرض,سكني,18,3739659,6691.96,305.5299472,343.84,210.53
2025,2,الثاني ,حائل,بقعاء,أخرى,أرض,سكني,190,7578197,2922825.68,44.26872734,97.5,3.33
2025,2,الثاني ,حائل,الشنان,أخرى,أرض,زراعي,20,3692250,3497383.5,0.702900515,1.59,0.4
2025,2,الثاني ,حائل,حائل,لؤلؤة قفار,أرض,سكني,16,3098128,8301.84,324.5816503,380.95,244.96
2025,2,الثاني ,حائل,السليمي,أخرى,أرض,سكني,8,294000,4055.5,86.49048235,101.89,71.11
2025,2,الثاني ,حائل,السليمي,أخرى,أرض,سكني,19,878500,12353.5,68.0508813,96.15,55.56
2025,2,الثاني ,حائل,الغزالة,أخرى,أرض,سكني,36,1395750,22554.32,74.03325363,94.29,50
2025,2,الثاني ,حائل,حائل,صديان,أرض,سكني,6,1601500,3136.9,633.1592689,653.49,613.65
