السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,3,الربع الثالث,مكة المكرمة,الطائف,الشرقية,أخرى,أخرى,1,170000,88.9,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,الحلقة الشرقية,شقة,سكني,5,3646658,959,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,الحلقة الشرقية,دور,سكني,1,777500,252.28,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الثغر,أرض,تجاري,1,567192,236.33,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الفردوس,أرض,سكني,2,2455000,600,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,السامر,فيلا,سكني,2,5965776,1027.5,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,الشرائع,أخرى,أخرى,1,536460.54,255.95,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,الواسط,أرض,سكني,5,1005000,2986.46,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,المروة,أرض,تجاري,1,14500000,1048.75,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,الشرائع,دور,سكني,2,1535000,479.97,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,شهار,شقة,سكني,4,2305000,955.62,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,السلامة,أرض,تجاري,1,8000000,900,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الأصالة,أرض,سكني,3,3700000,1641.22,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,القيم الأعلى,أرض,سكني,2,1728000,1063.99,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,مشرفة,أخرى,أخرى,1,3961570,730,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الريان,أرض,تجاري,3,6200000,3910.16,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,القطبية الغربية,شقة,سكني,4,2273809,821.75,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,أضم,أخرى,أرض,سكني,4,260000,2570.93,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,السلامة,فيلا,سكني,1,880000,304.82,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الندى,فيلا,سكني,3,1320000,1780,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الصالحية,دوبلكس,سكني,1,1000000,263.79,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الرياض,دوبلكس,سكني,1,870000,519.48,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,السليمانية,أرض,تجاري,1,500000,722.82,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,جعرانة,أرض,سكني,2,3090682,1933.74,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,التنعيم,أرض,سكني,1,2508856,1581.09,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,الحلقة الشرقية,أرض,سكني,2,1828000,1211.87,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,الجال,أرض,سكني,2,510000,256.75,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,حارة الباب الجديد,أرض,تجاري,4,4469590.4,2414.48,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,أخرى,أرض,تجاري,1,220000,687.5,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الزهراء,أرض,سكني,5,20667500,3835,NULL,NULL,NULL
