السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,1,الربع الأول ,مكة المكرمة,مكة المكرمة,المرسلات,أرض,تجاري,1,20000000,479.99,NULL,NULL,NULL
2025,1,الربع الأول ,مكة المكرمة,بحرة,أخرى,دور,سكني,1,775000,178.95,NULL,NULL,NULL
2025,1,الربع الأول ,مكة المكرمة,مكة المكرمة,الشامية الجديد,فيلا,سكني,3,2984118,1241.22,NULL,NULL,NULL
2025,1,الربع الأول ,مكة المكرمة,الطائف,الشرفية,أرض,سكني,5,4617321.53,3600,NULL,NULL,NULL
2025,1,الربع الأول ,مكة المكرمة,جدة,المنتزهات,أرض,تجاري,1,1660872,850,NULL,NULL,NULL
2025,1,الربع الأول ,مكة المكرمة,جدة,الفضل,أرض,تجاري,1,4772200,1488,NULL,NULL,NULL
2025,1,الربع الأول ,مكة المكرمة,الطائف,القطبية الشرقية,أرض,سكني,1,1800000,460.67,NULL,NULL,NULL
2025,1,الربع الأول ,مكة المكرمة,الطائف,العقيق,أرض,سكني,1,1000000,635,NULL,NULL,NULL
2025,1,الربع الأول ,مكة المكرمة,جدة,العدل,أرض,تجاري,4,74538895,27802.28,NULL,NULL,NULL
2025,1,الربع الأول ,مكة المكرمة,جدة,طيبة,شقة,سكني,1,605592,136.39,NULL,NULL,NULL
2025,1,الربع الأول ,مكة المكرمة,مكة المكرمة,الخضراء,أرض,تجاري,3,7600000,1981.84,NULL,NULL,NULL
2025,1,الربع الأول ,مكة المكرمة,الطائف,أخرى,دوبلكس,سكني,2,1520000,746.29,NULL,NULL,NULL
2025,1,الربع الأول ,مكة المكرمة,أضم,أخرى,أرض,تجاري,1,55000,796.26,NULL,NULL,NULL
2025,1,الربع الأول ,مكة المكرمة,جدة,العدل,أرض,تجاري,1,730924,165.87,NULL,NULL,NULL
2025,1,الربع الأول ,مكة المكرمة,جدة,الثغر,أخرى,أخرى,1,636418.5,120,NULL,NULL,NULL
