السنة,الربع,المنطقة,المدينة,نوع العقار,مجموع الصفقات,المتوسط
2022,3,تبوك,الوجه,استديو - سكني,1,6000
2022,3,تبوك,تبوك,استديو - سكني,637,11739.41372
2022,3,تبوك,تيماء,استديو - سكني,6,8600
2022,3,تبوك,حقل,استديو - سكني,2,12000
2022,3,تبوك,ضباء,استديو - سكني,13,7281.818181
2022,3,تبوك,تبوك,دوبلاكس - سكني,7,14400
2022,3,تبوك,تيماء,دوبلاكس - سكني,1,9600
2022,3,تبوك,البدع - البدع,دور - سكني,2,40800
2022,3,تبوك,الوجه,دور - سكني,10,21822.22222
2022,3,تبوك,أملج,دور - سكني,3,83600
2022,3,تبوك,بئر بن هرماس,دور - سكني,2,10500
2022,3,تبوك,تبوك,دور - سكني,229,18127.25568
2022,3,تبوك,تيماء,دور - سكني,40,11488.23529
2022,3,تبوك,حقل,دور - سكني,5,14880
2022,3,تبوك,ضباء,دور - سكني,43,65437.41667
2022,3,تبوك,البدع - البدع,شقة - سكني,53,9571.794871
2022,3,تبوك,الوجه,شقة - سكني,449,11739.68254
2022,3,تبوك,أملج,شقة - سكني,512,14472.84691
2022,3,تبوك,بئر بن هرماس,شقة - سكني,49,11284.375
2022,3,تبوك,تبوك,شقة - سكني,12167,12459.56016
2022,3,تبوك,تيماء,شقة - سكني,953,8354.861111
2022,3,تبوك,حقل,شقة - سكني,208,10847.33728
2022,3,تبوك,ضباء,شقة - سكني,862,13704.83761
2022,3,تبوك,الوجه,فيلا - سكني,1,20000
2022,3,تبوك,تبوك,فيلا - سكني,48,37294.35897
2022,3,تبوك,تيماء,فيلا - سكني,3,17700
2022,3,تبوك,ضباء,فيلا - سكني,5,96000
2022,3,تبوك,البدع - البدع,محل - تجاري,1,233.46304
2022,3,تبوك,الوجه,محل - تجاري,8,412.976191
2022,3,تبوك,أملج,محل - تجاري,118,516.715798
2022,3,تبوك,بئر بن هرماس,محل - تجاري,11,228.198426
2022,3,تبوك,تبوك,محل - تجاري,1694,572.758016
2022,3,تبوك,تيماء,محل - تجاري,67,308.92141
2022,3,تبوك,حقل,محل - تجاري,39,440.433548
2022,3,تبوك,ضباء,محل - تجاري,103,489.198091
2022,3,تبوك,الوجه,معرض تجاري - تجاري,2,291.66667
2022,3,تبوك,أملج,معرض تجاري - تجاري,8,479.622483
2022,3,تبوك,تبوك,معرض تجاري - تجاري,88,456.360002
2022,3,تبوك,تيماء,معرض تجاري - تجاري,2,141.666665
2022,3,تبوك,ضباء,معرض تجاري - تجاري,1,500
2022,3,تبوك,تبوك,مكتب - تجاري,48,388.540819
2022,3,تبوك,تيماء,مكتب - تجاري,1,41.37931
2022,3,تبوك,ضباء,مكتب - تجاري,8,406.043333
2022,4,تبوك,الوجه,استديو - سكني,3,8000
2022,4,تبوك,تبوك,استديو - سكني,456,11553.1806
2022,4,تبوك,تيماء,استديو - سكني,6,10320
2022,4,تبوك,ضباء,استديو - سكني,6,6000
2022,4,تبوك,تبوك,دوبلاكس - سكني,18,24317.64706
2022,4,تبوك,تيماء,دوبلاكس - سكني,1,10800
2022,4,تبوك,الوجه,دور - سكني,10,15300
2022,4,تبوك,أملج,دور - سكني,2,25000
2022,4,تبوك,بئر بن هرماس,دور - سكني,1,50000
2022,4,تبوك,تبوك,دور - سكني,173,20781.08844
2022,4,تبوك,تيماء,دور - سكني,32,12385.71429
2022,4,تبوك,حقل,دور - سكني,8,14571.42857
2022,4,تبوك,ضباء,دور - سكني,44,83224.4
2022,4,تبوك,البدع - البدع,شقة - سكني,93,26705.55556
