السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,1,الربع الأول ,حائل,الشنان,أخرى,فيلا,سكني,1,497.4,402.5,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الزهرة,أرض,تجاري,2,1622498,1604.2,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الشفاء,أرض,سكني,14,8973224.06,8293.2,1182.662211,2140.62,554.85
2025,1,الربع الأول ,حائل,حائل,أركان,أرض,سكني,45,15153390.83,23305.81,369.3566903,928.57,249.14
2025,1,الربع الأول ,حائل,حائل,شراف,أرض,سكني,1,470000,456,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الخزامى,أرض,سكني,15,7380388.94,10262.54,597.6213921,1000,466.22
2025,1,الربع الأول ,حائل,حائل,الوادي,أرض,تجاري,3,1911503.79,2375.05,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الجثامية,أرض,سكني,4,550000,1873.41,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,السمراء,فيلا,سكني,1,350000,386.96,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الودي,أرض,سكني,20,4248604,10387.14,330.6375046,350,292.52
2025,1,الربع الأول ,حائل,بقعاء,أخرى,أرض,تجاري,6,1496771.72,5208.5,59.29219937,74.21,47.62
2025,1,الربع الأول ,حائل,حائل,نقبين,أرض,سكني,2,345000,1004.72,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,المدائن,أرض,تجاري,5,910000,3872.42,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,صديان,أرض,تجاري,1,1650000,508.18,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الخزامى,شقة,سكني,9,5014143,2001.44,2660.681842,2799.55,2285.4
2025,1,الربع الأول ,حائل,حائل,صبابة,أرض,سكني,1,600000,395.5,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,النقرة,أرض,سكني,15,13065876.57,6447.12,1586.924632,2740.38,1049.21
2025,1,الربع الأول ,حائل,حائل,الأثير,أرض,سكني,3,1760000,1702,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,البوادي,أرض,سكني,1,300000,270,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,القيروان,أرض,سكني,5,223000,2017.1,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,قفار,أرض,سكني,2,1859183,2715.74,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,اللقيطة,أرض,سكني,1,630000,320,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,السمراء,أرض,سكني,1,380000,384.51,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,بقعاء,أخرى,أرض,سكني,175,5855700,4893709.76,51.17320511,97.5,6.25
2025,1,الربع الأول ,حائل,حائل,ضاحية الملك فهد,أرض,سكني,14,3204999,6964.15,343.713661,530.3,285.71
2025,1,الربع الأول ,حائل,حائل,أجا,أرض,تجاري,7,7949706,7649.95,1022.035462,1041.54,1013.25
2025,1,الربع الأول ,حائل,حائل,الخزامى,أرض,تجاري,1,100000,800,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,سميراء,أخرى,أرض,سكني,9,324000,5702.4,56.76190476,68.57,38.86
2025,1,الربع الأول ,حائل,حائل,السلام,أرض,سكني,1,400000,400,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الخزامى,أرض,سكني,12,8756814.99,6563.28,721.0830959,1311.61,486.66
2025,1,الربع الأول ,حائل,الغزالة,أخرى,أرض,سكني,30,1198500,18036.59,59.21159358,80,33.59
2025,1,الربع الأول ,حائل,حائل,السويفلة,أرض,سكني,22,6654199,12530.69,364.9974996,449.23,264.29
2025,1,الربع الأول ,حائل,حائل,النفل,أرض,سكني,15,8394078,8359.68,557.0009954,750,482.99
2025,1,الربع الأول ,حائل,حائل,أخرى,أرض,سكني,159,31436874.66,269052.33,263.3465427,383.33,147.06
2025,1,الربع الأول ,حائل,حائل,النصية,أرض,سكني,12,5188626,6495.17,527.1800958,573.78,510
2025,1,الربع الأول ,حائل,الحائط,أخرى,أرض,سكني,8,496000,4823.24,88.35065393,134.92,62.4
2025,1,الربع الأول ,حائل,حائل,الرصف,أرض,سكني,9,6807093.81,6976,704.483556,1000,491.25
