المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,تاريخ القرارهجري,الرقم المرجعي
منطقة عسير,ابها,احكام و قرارات,2025/01/13,1446/07/13,"14,195,299"
منطقة تبوك,تبوك,أوراق تجارية إلكترونية,2025/01/13,1446/07/13,"14,195,715"
منطقة تبوك,تبوك,أوراق تجارية,2025/01/13,1446/07/13,"14,196,882"
منطقة حائل,حائل,عقود,2025/01/13,1446/07/13,"14,194,660"
منطقة جازان,جيزان,احكام و قرارات,2025/01/13,1446/07/13,"14,194,085"
منطقة جازان,جيزان,أوراق تجارية إلكترونية,2025/01/13,1446/07/13,"14,195,562"
منطقة جازان,جيزان,احكام و قرارات,2025/01/13,1446/07/13,"14,194,086"
منطقة الجوف,سكاكا,أوراق تجارية,2025/01/13,1446/07/13,"14,196,495"
منطقة الجوف,سكاكا,أوراق تجارية,2025/01/13,1446/07/13,"14,196,496"
منطقة الباحة,الباحه,أوراق تجارية,2025/01/13,1446/07/13,"14,191,924"
منطقة الباحة,الباحه,أوراق تجارية,2025/01/13,1446/07/13,"14,192,638"
منطقة الرياض,الرياض,عقود,2025/01/14,1446/07/14,"14,208,058"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/14,1446/07/14,"14,197,428"
منطقة الرياض,الرياض,عقود,2025/01/14,1446/07/14,"14,204,607"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/14,1446/07/14,"14,197,438"
منطقة الرياض,الرياض,احكام و قرارات,2025/01/14,1446/07/14,"14,205,033"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/14,1446/07/14,"14,206,867"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/01/14,1446/07/14,"14,204,845"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/01/14,1446/07/14,"14,205,030"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/01/14,1446/07/14,"14,205,043"
منطقة مكة المكرمه,مكة المكرمة,عقود,2025/01/14,1446/07/14,"14,204,473"
منطقة مكة المكرمه,جده,اخلاء,2025/01/14,1446/07/14,"14,207,705"
منطقة مكة المكرمه,جده,اخلاء,2025/01/14,1446/07/14,"14,207,704"
منطقة مكة المكرمه,جده,اخلاء,2025/01/14,1446/07/14,"14,207,703"
منطقة مكة المكرمه,جده,اخلاء,2025/01/14,1446/07/14,"14,207,702"
منطقة مكة المكرمه,جده,اخلاء,2025/01/14,1446/07/14,"14,207,701"
منطقة مكة المكرمه,جده,اخلاء,2025/01/14,1446/07/14,"14,207,700"
منطقة مكة المكرمه,جده,اخلاء,2025/01/14,1446/07/14,"14,207,473"
منطقة مكة المكرمه,جده,اخلاء,2025/01/14,1446/07/14,"14,207,472"
منطقة مكة المكرمه,جده,اخلاء,2025/01/14,1446/07/14,"14,207,471"
منطقة مكة المكرمه,جده,اخلاء,2025/01/14,1446/07/14,"14,207,710"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/14,1446/07/14,"14,209,836"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/14,1446/07/14,"14,209,837"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/14,1446/07/14,"14,209,838"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/14,1446/07/14,"14,209,835"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/14,1446/07/14,"14,199,197"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/14,1446/07/14,"14,208,735"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/14,1446/07/14,"14,208,734"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/14,1446/07/14,"14,199,196"
منطقة مكة المكرمه,جده,اخلاء,2025/01/14,1446/07/14,"14,207,706"
منطقة المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/01/14,1446/07/14,"14,207,401"
منطقة المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/01/14,1446/07/14,"14,207,402"
منطقة المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/01/14,1446/07/14,"14,207,403"
منطقة المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/01/14,1446/07/14,"14,207,404"
منطقة المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/01/14,1446/07/14,"14,207,390"
منطقة المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/01/14,1446/07/14,"14,207,391"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/01/14,1446/07/14,"14,205,615"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/01/14,1446/07/14,"14,205,614"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/01/14,1446/07/14,"14,205,652"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/01/14,1446/07/14,"14,205,469"
منطقة المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/01/14,1446/07/14,"14,207,393"
منطقة المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/01/14,1446/07/14,"14,207,394"
منطقة المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/01/14,1446/07/14,"14,207,395"
منطقة المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/01/14,1446/07/14,"14,207,396"
منطقة المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/01/14,1446/07/14,"14,207,397"
منطقة المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/01/14,1446/07/14,"14,207,398"
منطقة المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/01/14,1446/07/14,"14,207,399"
منطقة المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/01/14,1446/07/14,"14,207,400"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/01/14,1446/07/14,"14,205,651"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/01/14,1446/07/14,"14,206,178"
منطقة المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/01/14,1446/07/14,"14,207,392"
منطقة القصيم,بريده,مزاد,2025/01/14,1446/07/14,"14,208,784"
منطقة الشرقية,الدمام,احكام و قرارات,2025/01/14,1446/07/14,"14,206,229"
منطقة الشرقية,الدمام,احكام و قرارات,2025/01/14,1446/07/14,"14,206,230"
منطقة الشرقية,الدمام,اخلاء,2025/01/14,1446/07/14,"14,206,541"
منطقة الشرقية,الدمام,عقود,2025/01/14,1446/07/14,"14,198,000"
منطقة جازان,جيزان,أوراق تجارية إلكترونية,2025/01/14,1446/07/14,"14,206,081"
منطقة الرياض,الرياض,احكام و قرارات,2025/01/15,1446/07/15,"14,215,604"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/15,1446/07/15,"14,215,943"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/15,1446/07/15,"14,215,941"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/15,1446/07/15,"14,215,942"
منطقة الرياض,الرياض,عقود,2025/01/15,1446/07/15,"14,216,787"
منطقة الرياض,الرياض,احكام و قرارات,2025/01/15,1446/07/15,"14,216,562"
منطقة الرياض,الرياض,عقود,2025/01/15,1446/07/15,"14,217,874"
منطقة مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/01/15,1446/07/15,"14,216,252"
منطقة مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/01/15,1446/07/15,"14,216,882"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/01/15,1446/07/15,"14,215,341"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/01/15,1446/07/15,"14,215,340"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/01/15,1446/07/15,"14,216,192"
منطقة مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/01/15,1446/07/15,"14,216,253"
منطقة مكة المكرمه,جده,عقود,2025/01/15,1446/07/15,"14,217,081"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/15,1446/07/15,"14,215,978"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/15,1446/07/15,"14,215,979"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/15,1446/07/15,"14,215,980"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/15,1446/07/15,"14,215,981"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/15,1446/07/15,"14,215,982"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/15,1446/07/15,"14,215,983"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/15,1446/07/15,"14,215,984"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/15,1446/07/15,"14,215,985"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/15,1446/07/15,"14,215,977"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/15,1446/07/15,"14,215,777"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/01/15,1446/07/15,"14,216,282"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/01/15,1446/07/15,"14,210,531"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/01/15,1446/07/15,"14,210,532"
منطقة القصيم,بريده,عقود,2025/01/15,1446/07/15,"14,211,165"
منطقة القصيم,بريده,أوراق تجارية,2025/01/15,1446/07/15,"14,210,871"
منطقة الشرقية,الدمام,عقود,2025/01/15,1446/07/15,"14,217,327"
منطقة عسير,ابها,احكام و قرارات,2025/01/15,1446/07/15,"14,216,191"
منطقة عسير,ابها,عقود,2025/01/15,1446/07/15,"14,214,413"
منطقة عسير,ابها,أوراق تجارية إلكترونية,2025/01/15,1446/07/15,"14,216,231"
منطقة تبوك,تبوك,أوراق تجارية,2025/01/15,1446/07/15,"14,216,289"
منطقة تبوك,تبوك,أوراق تجارية,2025/01/15,1446/07/15,"14,216,303"
منطقة حائل,حائل,أوراق تجارية,2025/01/15,1446/07/15,"14,217,281"
منطقة جازان,جيزان,أوراق تجارية,2025/01/15,1446/07/15,"14,214,501"
منطقة الرياض,الرياض,أوراق تجارية,2025/01/16,1446/07/16,"14,225,556"
منطقة الرياض,الرياض,احكام و قرارات,2025/01/16,1446/07/16,"14,226,471"
منطقة الرياض,الرياض,عقود,2025/01/16,1446/07/16,"14,225,531"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/01/16,1446/07/16,"14,226,060"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/01/16,1446/07/16,"14,225,371"
منطقة مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/01/16,1446/07/16,"14,225,370"
منطقة مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/01/16,1446/07/16,"14,226,054"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/16,1446/07/16,"14,224,655"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/16,1446/07/16,"14,224,656"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/16,1446/07/16,"14,224,657"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/16,1446/07/16,"14,224,665"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/16,1446/07/16,"14,224,976"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/16,1446/07/16,"14,224,977"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/16,1446/07/16,"14,224,978"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/16,1446/07/16,"14,226,117"
منطقة مكة المكرمه,جده,أوراق تجارية,2025/01/16,1446/07/16,"14,219,756"
منطقة مكة المكرمه,جده,أوراق تجارية,2025/01/16,1446/07/16,"14,219,758"
منطقة مكة المكرمه,جده,أوراق تجارية,2025/01/16,1446/07/16,"14,224,146"
منطقة مكة المكرمه,جده,أوراق تجارية,2025/01/16,1446/07/16,"14,219,757"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/16,1446/07/16,"14,226,518"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/16,1446/07/16,"14,224,664"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/16,1446/07/16,"14,225,902"
منطقة مكة المكرمه,جده,احكام و قرارات,2025/01/16,1446/07/16,"14,224,658"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/01/16,1446/07/16,"14,224,996"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/01/16,1446/07/16,"14,224,583"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/01/16,1446/07/16,"14,224,581"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/01/16,1446/07/16,"14,224,580"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/01/16,1446/07/16,"14,226,090"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/01/16,1446/07/16,"14,224,762"
منطقة المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/01/16,1446/07/16,"14,224,384"
