القائمة الرئيسية   Main List,,,,,,,,,,,,,,,,مؤسسات الإقراض المتخصصة الحكومية       Government Specialized Credit Institutions,
"Table 3: Disbursements, Repayments & Net Lending Of Government Specialized Credit Institutions",,,,,,,,,,,,,,,,جدول 3: القروض المنصــرفة والمسـددة والصــافية لمؤسســات الإقراض المتـخصصـــة الحكومية ,
(Million ﷼),,,,,,,,,,,,,,,,(مليون ﷼),
,,صندوق التنمية الزراعية,,,بنك التنمية الاجتماعية,,,صندوق التنمية الصناعية السعودي,,,صندوق التنمية العقارية ,,,المجموع ,,,
الفترة,,Agricultural  Dev. Fund,,,Social Development Bank,,,Saudi Industrial Dev. Fund,,,Real Estate Dev. Fund,,,Total,,,
Period,,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,
,,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,
1998,,604.79999999999995,215.3,389.49999999999994,352.6,290.7,61.900000000000034,1922,999.90000000000009,922.09999999999991,1633.298,2153.6010000000001,-520.30300000000011,4512.6980000000003,3659.5010000000002,853.19699999999989,
2013,,895,837.60000000000014,57.400000000000006,6378,6509,-131,4076.2539999999999,4360.1130000000003,-283.85899999999992,20554.800000000003,3442.7000000000003,17112.099999999999,31904.054,15149.412999999999,16754.641000000003
2014,,929.19999999999993,758.2,171,18187.800000000003,6071.4000000000005,12116.400000000001,5676.9000000000005,4502.8,1174.0999999999999,17327.099999999999,4465.5,12861.6,42121,15797.899999999998,26323.100000000002
2015,,841.7,768,73.700000000000017,13296.300000000001,8269.6,5026.7,9402.2900000000009,5812.87,3589.42,27459.1,5595.7349999999988,21863.364999999998,50999.39,20446.204999999998,30553.185000000001
2016,,657,1449.6999999999998,-792.69999999999993,7036,10518.300000000001,-3482.2999999999997,6289.7999999999993,4333.7,1956.1,11819.400000000001,5191.2,6628.2,25802.2,21492.9,4309.2999999999993
43100,,484.4,618.53,-134.13,4838,10123,-5285,7418.8092219999999,4296.3649230000001,3122.4442989999998,5647.5777830799998,6125.69164791,-478.11386483000024,18388.787005080001,21163.58657091,-2774.7995658299988
43465,,418.97044399999999,874.03984400000002,-455.06940000000003,2378.4,9025.2999999999993,-6646.9,9381.7815620000001,4729.1243190000005,4652.6572429999997,2991.7380700499998,6057.8244312099996,-3066.0863611599998,15170.89007605,20686.288594209997,-5515.3985181599965
43830,,1494.3673510000001,682.47431600000004,811.89303500000005,5373.2,8192.2000000000007,-2819.0000000000009,9207.7088409999997,5018.6576169999998,4189.0512239999998,11002.707340000001,7008.4096310000004,3994.2977090000004,27077.983532000002,20901.741564,6176.2419680000021
44196,,1199.807,685.50800000000004,514.29899999999998,8662,7467.6,1194.3999999999996,4652.1130000000003,3083.8960000000002,1568.2170000000001,5008.3159999999998,10321.534,-5313.2179999999998,19522.236000000001,21558.538,-2036.3019999999997
Q1,1998,28.2,47.8,-19.599999999999998,59.1,64.5,-5.3999999999999986,192.4,240,-47.599999999999994,387.69800000000004,450.20099999999996,-62.502999999999929,667.39800000000002,802.50099999999998,-135.10299999999992
Q2,1998,84,55.7,28.299999999999997,100,71.599999999999994,28.400000000000006,495.5,234.2,261.3,419.8,539.5,-119.69999999999999,1099.3,901,198.3
Q3,1998,93.5,48.5,45,86.5,67.3,19.200000000000003,535.4,302,233.39999999999998,383.1,530,-146.89999999999998,1098.5,947.8,150.69999999999999
Q4,1998,399.1,63.3,335.8,107,87.3,19.700000000000003,698.7,223.7,475.00000000000006,442.7,633.9,-191.2,1647.5000000000002,1008.1999999999999,639.29999999999995
Q1,1999,108.8,262.2,-153.39999999999998,58.7,80.3,-21.599999999999994,154.9,314.8,-159.9,412.3,536.5,-124.19999999999999,734.7,1193.8,-459.09999999999997
Q2,1999,134.4,101.8,32.600000000000009,89.7,81.599999999999994,8.1000000000000085,344.5,227.5,117,515.4,646.70000000000005,-131.30000000000007,1084,1057.5999999999999,26.399999999999949
Q3,1999,127.7,100.5,27.200000000000003,71.7,69.3,2.4000000000000057,238.8,342.6,-103.80000000000001,428,574,-146,866.2,1086.4000000000001,-220.2
