المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/07,"41,710,047"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/07,"41,729,967"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,731,195"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,731,381"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,731,804"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,732,090"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,733,229"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,733,242"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,734,188"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,734,652"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,734,661"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,735,319"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,735,638"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,736,414"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,736,656"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,737,860"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,738,473"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,738,535"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,738,727"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,739,171"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,740,164"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,740,396"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,740,421"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,740,617"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,740,644"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,740,768"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,740,830"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,741,225"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,741,779"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,742,096"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,743,458"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,743,994"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/08,"41,744,301"
